Time,Subject,Midline
1.2188,CTEEG_Control_54,5.89e-7
1.2188,CTEEG_Control_55,5.65e-7
1.2188,CTEEG_Control_56,9.06e-7
1.2188,CTEEG_Control_59,1.61e-6
1.2188,CTEEG_Control_61,2.32e-6
1.2188,CTEEG_Control_62,6.29e-7
1.2188,CTEEG_Control_65,1.07e-6
1.2266,CTEEG_Control_30,1.63e-6
1.2266,CTEEG_Control_31,1.28e-6
1.2266,CTEEG_Control_32,1.17e-6
1.2266,CTEEG_Control_33,1.51e-6
1.2266,CTEEG_Control_34,1.66e-6
1.2266,CTEEG_Control_35,2.5e-6
1.2266,CTEEG_Control_36,2.27e-6
1.2266,CTEEG_Control_37,1.2e-6
1.2266,CTEEG_Control_38,1.8e-6
1.2266,CTEEG_Control_41,2.11e-6
1.2266,CTEEG_Control_42,1.6e-6
1.2266,CTEEG_Control_43,8.47e-7
1.2266,CTEEG_Control_46,1.65e-6
1.2266,CTEEG_Control_47,7.08e-7
1.2266,CTEEG_Control_48,7.56e-7
1.2266,CTEEG_Control_51,1.66e-6
1.2266,CTEEG_Control_52,2.17e-6
1.2266,CTEEG_Control_53,8.41e-7
1.2266,CTEEG_Control_54,5.82e-7
1.2266,CTEEG_Control_55,5.6e-7
1.2266,CTEEG_Control_56,9.06e-7
1.2266,CTEEG_Control_59,1.62e-6
1.2266,CTEEG_Control_61,2.36e-6
1.2266,CTEEG_Control_62,6.33e-7
1.2266,CTEEG_Control_65,1.07e-6
1.2344,CTEEG_Control_30,1.68e-6
1.2344,CTEEG_Control_31,1.29e-6
1.2344,CTEEG_Control_32,1.19e-6
1.2344,CTEEG_Control_33,1.49e-6
1.2344,CTEEG_Control_34,1.65e-6
1.2344,CTEEG_Control_35,2.49e-6
1.2344,CTEEG_Control_36,2.3e-6
1.2344,CTEEG_Control_37,1.2e-6
1.2344,CTEEG_Control_38,1.78e-6
1.2344,CTEEG_Control_41,2.16e-6
1.2344,CTEEG_Control_42,1.58e-6
1.2344,CTEEG_Control_43,8.64e-7
1.2344,CTEEG_Control_46,1.63e-6
1.2344,CTEEG_Control_47,7.07e-7
1.2344,CTEEG_Control_48,7.46e-7
1.2344,CTEEG_Control_51,1.67e-6
1.2344,CTEEG_Control_52,2.17e-6
1.2344,CTEEG_Control_53,8.37e-7
1.2344,CTEEG_Control_54,5.75e-7
1.2344,CTEEG_Control_55,5.56e-7
1.2344,CTEEG_Control_56,9.07e-7
1.2344,CTEEG_Control_59,1.62e-6
1.2344,CTEEG_Control_61,2.41e-6
1.2344,CTEEG_Control_62,6.36e-7
1.2344,CTEEG_Control_65,1.07e-6
1.2422,CTEEG_Control_30,1.73e-6
1.2422,CTEEG_Control_31,1.3e-6
1.2422,CTEEG_Control_32,1.2e-6
1.2422,CTEEG_Control_33,1.47e-6
1.2422,CTEEG_Control_34,1.64e-6
1.2422,CTEEG_Control_35,2.48e-6
1.2422,CTEEG_Control_36,2.34e-6
1.2422,CTEEG_Control_37,1.21e-6
1.2422,CTEEG_Control_38,1.77e-6
1.2422,CTEEG_Control_41,2.21e-6
1.2422,CTEEG_Control_42,1.56e-6
1.2422,CTEEG_Control_43,8.81e-7
1.2422,CTEEG_Control_46,1.62e-6
1.2422,CTEEG_Control_47,7.07e-7
1.2422,CTEEG_Control_48,7.35e-7
1.2422,CTEEG_Control_51,1.67e-6
1.2422,CTEEG_Control_52,2.18e-6
1.2422,CTEEG_Control_53,8.34e-7
1.2422,CTEEG_Control_54,5.67e-7
1.2422,CTEEG_Control_55,5.53e-7
1.2422,CTEEG_Control_56,9.08e-7
1.2422,CTEEG_Control_59,1.63e-6
1.2422,CTEEG_Control_61,2.46e-6
1.2422,CTEEG_Control_62,6.4e-7
1.2422,CTEEG_Control_65,1.07e-6
1.25,CTEEG_Control_30,1.79e-6
1.25,CTEEG_Control_31,1.31e-6
1.25,CTEEG_Control_32,1.22e-6
1.25,CTEEG_Control_33,1.44e-6
1.25,CTEEG_Control_34,1.63e-6
1.25,CTEEG_Control_35,2.46e-6
1.25,CTEEG_Control_36,2.37e-6
1.25,CTEEG_Control_37,1.22e-6
1.25,CTEEG_Control_38,1.76e-6
1.25,CTEEG_Control_41,2.26e-6
1.25,CTEEG_Control_42,1.54e-6
1.25,CTEEG_Control_43,8.99e-7
1.25,CTEEG_Control_46,1.61e-6
1.25,CTEEG_Control_47,7.06e-7
1.25,CTEEG_Control_48,7.24e-7
1.25,CTEEG_Control_51,1.67e-6
1.25,CTEEG_Control_52,2.18e-6
1.25,CTEEG_Control_53,8.34e-7
1.25,CTEEG_Control_54,5.59e-7
1.25,CTEEG_Control_55,5.49e-7
1.25,CTEEG_Control_56,9.09e-7
1.25,CTEEG_Control_59,1.64e-6
1.25,CTEEG_Control_61,2.51e-6
1.25,CTEEG_Control_62,6.44e-7
1.25,CTEEG_Control_65,1.07e-6
1.2578,CTEEG_Control_30,1.84e-6
1.2578,CTEEG_Control_31,1.32e-6
1.2578,CTEEG_Control_32,1.24e-6
1.2578,CTEEG_Control_33,1.42e-6
1.2578,CTEEG_Control_34,1.61e-6
1.2578,CTEEG_Control_35,2.44e-6
1.2578,CTEEG_Control_36,2.41e-6
1.2578,CTEEG_Control_37,1.23e-6
1.2578,CTEEG_Control_38,1.76e-6
1.2578,CTEEG_Control_41,2.31e-6
1.2578,CTEEG_Control_42,1.53e-6
1.2578,CTEEG_Control_43,9.16e-7
1.2578,CTEEG_Control_46,1.6e-6
1.2578,CTEEG_Control_47,7.05e-7
1.2578,CTEEG_Control_48,7.14e-7
1.2578,CTEEG_Control_51,1.68e-6
1.2578,CTEEG_Control_52,2.18e-6
1.2578,CTEEG_Control_53,8.34e-7
1.2578,CTEEG_Control_54,5.51e-7
1.2578,CTEEG_Control_55,5.45e-7
1.2578,CTEEG_Control_56,9.1e-7
1.2578,CTEEG_Control_59,1.64e-6
1.2578,CTEEG_Control_61,2.55e-6
1.2578,CTEEG_Control_62,6.48e-7
1.2578,CTEEG_Control_65,1.07e-6
1.2656,CTEEG_Control_30,1.89e-6
1.2656,CTEEG_Control_31,1.34e-6
1.2656,CTEEG_Control_32,1.25e-6
1.2656,CTEEG_Control_33,1.39e-6
1.2656,CTEEG_Control_34,1.6e-6
1.2656,CTEEG_Control_35,2.42e-6
1.2656,CTEEG_Control_36,2.45e-6
1.2656,CTEEG_Control_37,1.23e-6
1.2656,CTEEG_Control_38,1.75e-6
1.2656,CTEEG_Control_41,2.36e-6
1.2656,CTEEG_Control_42,1.53e-6
1.2656,CTEEG_Control_43,9.35e-7
1.2656,CTEEG_Control_46,1.59e-6
1.2656,CTEEG_Control_47,7.05e-7
1.2656,CTEEG_Control_48,7.03e-7
1.2656,CTEEG_Control_51,1.68e-6
1.2656,CTEEG_Control_52,2.18e-6
1.2656,CTEEG_Control_53,8.35e-7
1.2656,CTEEG_Control_54,5.42e-7
1.2656,CTEEG_Control_55,5.41e-7
1.2656,CTEEG_Control_56,9.12e-7
1.2656,CTEEG_Control_59,1.65e-6
1.2656,CTEEG_Control_61,2.59e-6
1.2656,CTEEG_Control_62,6.51e-7
1.2656,CTEEG_Control_65,1.07e-6
1.2734,CTEEG_Control_30,1.94e-6
1.2734,CTEEG_Control_31,1.35e-6
1.2734,CTEEG_Control_32,1.27e-6
1.2734,CTEEG_Control_33,1.37e-6
1.2734,CTEEG_Control_34,1.58e-6
1.2734,CTEEG_Control_35,2.4e-6
1.2734,CTEEG_Control_36,2.48e-6
1.2734,CTEEG_Control_37,1.24e-6
1.2734,CTEEG_Control_38,1.75e-6
1.2734,CTEEG_Control_41,2.41e-6
1.2734,CTEEG_Control_42,1.52e-6
1.2734,CTEEG_Control_43,9.54e-7
1.2734,CTEEG_Control_46,1.58e-6
1.2734,CTEEG_Control_47,7.05e-7
1.2734,CTEEG_Control_48,6.94e-7
1.2734,CTEEG_Control_51,1.68e-6
1.2734,CTEEG_Control_52,2.18e-6
1.2734,CTEEG_Control_53,8.38e-7
1.2734,CTEEG_Control_54,5.33e-7
1.2734,CTEEG_Control_55,5.39e-7
1.2734,CTEEG_Control_56,9.14e-7
1.2734,CTEEG_Control_59,1.66e-6
1.2734,CTEEG_Control_61,2.63e-6
1.2734,CTEEG_Control_62,6.56e-7
1.2734,CTEEG_Control_65,1.06e-6
1.2812,CTEEG_Control_30,1.99e-6
1.2812,CTEEG_Control_31,1.36e-6
1.2812,CTEEG_Control_32,1.28e-6
1.2812,CTEEG_Control_33,1.35e-6
1.2812,CTEEG_Control_34,1.57e-6
1.2812,CTEEG_Control_35,2.38e-6
1.2812,CTEEG_Control_36,2.52e-6
1.2812,CTEEG_Control_37,1.24e-6
1.2812,CTEEG_Control_38,1.74e-6
1.2812,CTEEG_Control_41,2.47e-6
1.2812,CTEEG_Control_42,1.52e-6
1.2812,CTEEG_Control_43,9.73e-7
1.2812,CTEEG_Control_46,1.57e-6
1.2812,CTEEG_Control_47,7.05e-7
1.2812,CTEEG_Control_48,6.86e-7
1.2812,CTEEG_Control_51,1.69e-6
1.2812,CTEEG_Control_52,2.18e-6
1.2812,CTEEG_Control_53,8.42e-7
1.2812,CTEEG_Control_54,5.24e-7
1.2812,CTEEG_Control_55,5.37e-7
1.2812,CTEEG_Control_56,9.16e-7
1.2812,CTEEG_Control_59,1.67e-6
1.2812,CTEEG_Control_61,2.66e-6
1.2812,CTEEG_Control_62,6.63e-7
1.2812,CTEEG_Control_65,1.06e-6
1.2891,CTEEG_Control_30,2.04e-6
1.2891,CTEEG_Control_31,1.37e-6
1.2891,CTEEG_Control_32,1.3e-6
1.2891,CTEEG_Control_33,1.33e-6
1.2891,CTEEG_Control_34,1.56e-6
1.2891,CTEEG_Control_35,2.35e-6
1.2891,CTEEG_Control_36,2.56e-6
1.2891,CTEEG_Control_37,1.24e-6
1.2891,CTEEG_Control_38,1.74e-6
1.2891,CTEEG_Control_41,2.52e-6
1.2891,CTEEG_Control_42,1.52e-6
1.2891,CTEEG_Control_43,9.93e-7
1.2891,CTEEG_Control_46,1.57e-6
1.2891,CTEEG_Control_47,7.06e-7
1.2891,CTEEG_Control_48,6.78e-7
1.2891,CTEEG_Control_51,1.7e-6
1.2891,CTEEG_Control_52,2.18e-6
1.2891,CTEEG_Control_53,8.47e-7
1.2891,CTEEG_Control_54,5.14e-7
1.2891,CTEEG_Control_55,5.36e-7
1.2891,CTEEG_Control_56,9.17e-7
1.2891,CTEEG_Control_59,1.68e-6
1.2891,CTEEG_Control_61,2.69e-6
1.2891,CTEEG_Control_62,6.69e-7
1.2891,CTEEG_Control_65,1.05e-6
1.2969,CTEEG_Control_30,2.09e-6
1.2969,CTEEG_Control_31,1.38e-6
1.2969,CTEEG_Control_32,1.31e-6
1.2969,CTEEG_Control_33,1.3e-6
1.2969,CTEEG_Control_34,1.55e-6
1.2969,CTEEG_Control_35,2.32e-6
1.2969,CTEEG_Control_36,2.59e-6
1.2969,CTEEG_Control_37,1.24e-6
1.2969,CTEEG_Control_38,1.75e-6
1.2969,CTEEG_Control_41,2.57e-6
1.2969,CTEEG_Control_42,1.53e-6
1.2969,CTEEG_Control_43,1.01e-6
1.2969,CTEEG_Control_46,1.56e-6
1.2969,CTEEG_Control_47,7.06e-7
1.2969,CTEEG_Control_48,6.71e-7
1.2969,CTEEG_Control_51,1.71e-6
1.2969,CTEEG_Control_52,2.17e-6
1.2969,CTEEG_Control_53,8.54e-7
1.2969,CTEEG_Control_54,5.05e-7
1.2969,CTEEG_Control_55,5.34e-7
1.2969,CTEEG_Control_56,9.19e-7
1.2969,CTEEG_Control_59,1.68e-6
1.2969,CTEEG_Control_61,2.72e-6
1.2969,CTEEG_Control_62,6.76e-7
1.2969,CTEEG_Control_65,1.05e-6
1.3047,CTEEG_Control_30,2.14e-6
1.3047,CTEEG_Control_31,1.38e-6
1.3047,CTEEG_Control_32,1.32e-6
1.3047,CTEEG_Control_33,1.29e-6
1.3047,CTEEG_Control_34,1.54e-6
1.3047,CTEEG_Control_35,2.29e-6
1.3047,CTEEG_Control_36,2.63e-6
1.3047,CTEEG_Control_37,1.24e-6
1.3047,CTEEG_Control_38,1.77e-6
1.3047,CTEEG_Control_41,2.62e-6
1.3047,CTEEG_Control_42,1.54e-6
1.3047,CTEEG_Control_43,1.03e-6
1.3047,CTEEG_Control_46,1.56e-6
1.3047,CTEEG_Control_47,7.06e-7
1.3047,CTEEG_Control_48,6.65e-7
1.3047,CTEEG_Control_51,1.73e-6
1.3047,CTEEG_Control_52,2.17e-6
1.3047,CTEEG_Control_53,8.62e-7
1.3047,CTEEG_Control_54,4.96e-7
1.3047,CTEEG_Control_55,5.33e-7
1.3047,CTEEG_Control_56,9.21e-7
1.3047,CTEEG_Control_59,1.69e-6
1.3047,CTEEG_Control_61,2.75e-6
1.3047,CTEEG_Control_62,6.83e-7
1.3047,CTEEG_Control_65,1.04e-6
1.3125,CTEEG_Control_30,2.18e-6
1.3125,CTEEG_Control_31,1.39e-6
1.3125,CTEEG_Control_32,1.33e-6
1.3125,CTEEG_Control_33,1.27e-6
1.3125,CTEEG_Control_34,1.53e-6
1.3125,CTEEG_Control_35,2.26e-6
1.3125,CTEEG_Control_36,2.67e-6
1.3125,CTEEG_Control_37,1.24e-6
1.3125,CTEEG_Control_38,1.78e-6
1.3125,CTEEG_Control_41,2.67e-6
1.3125,CTEEG_Control_42,1.55e-6
1.3125,CTEEG_Control_43,1.05e-6
1.3125,CTEEG_Control_46,1.56e-6
1.3125,CTEEG_Control_47,7.06e-7
1.3125,CTEEG_Control_48,6.59e-7
1.3125,CTEEG_Control_51,1.74e-6
1.3125,CTEEG_Control_52,2.16e-6
1.3125,CTEEG_Control_53,8.71e-7
1.3125,CTEEG_Control_54,4.86e-7
1.3125,CTEEG_Control_55,5.31e-7
1.3125,CTEEG_Control_56,9.23e-7
1.3125,CTEEG_Control_59,1.7e-6
1.3125,CTEEG_Control_61,2.77e-6
1.3125,CTEEG_Control_62,6.89e-7
1.3125,CTEEG_Control_65,1.03e-6
1.3203,CTEEG_Control_30,2.23e-6
1.3203,CTEEG_Control_31,1.4e-6
1.3203,CTEEG_Control_32,1.34e-6
1.3203,CTEEG_Control_33,1.25e-6
1.3203,CTEEG_Control_34,1.52e-6
1.3203,CTEEG_Control_35,2.23e-6
1.3203,CTEEG_Control_36,2.7e-6
1.3203,CTEEG_Control_37,1.24e-6
1.3203,CTEEG_Control_38,1.8e-6
1.3203,CTEEG_Control_41,2.72e-6
1.3203,CTEEG_Control_42,1.56e-6
1.3203,CTEEG_Control_43,1.08e-6
1.3203,CTEEG_Control_46,1.55e-6
1.3203,CTEEG_Control_47,7.06e-7
1.3203,CTEEG_Control_48,6.54e-7
1.3203,CTEEG_Control_51,1.76e-6
1.3203,CTEEG_Control_52,2.15e-6
1.3203,CTEEG_Control_53,8.79e-7
1.3203,CTEEG_Control_54,4.77e-7
1.3203,CTEEG_Control_55,5.3e-7
1.3203,CTEEG_Control_56,9.25e-7
1.3203,CTEEG_Control_59,1.71e-6
1.3203,CTEEG_Control_61,2.79e-6
1.3203,CTEEG_Control_62,6.95e-7
1.3203,CTEEG_Control_65,1.02e-6
1.3281,CTEEG_Control_30,2.27e-6
1.3281,CTEEG_Control_31,1.41e-6
1.3281,CTEEG_Control_32,1.35e-6
1.3281,CTEEG_Control_33,1.24e-6
1.3281,CTEEG_Control_34,1.51e-6
1.3281,CTEEG_Control_35,2.2e-6
1.3281,CTEEG_Control_36,2.74e-6
1.3281,CTEEG_Control_37,1.23e-6
1.3281,CTEEG_Control_38,1.82e-6
1.3281,CTEEG_Control_41,2.77e-6
1.3281,CTEEG_Control_42,1.57e-6
1.3281,CTEEG_Control_43,1.1e-6
1.3281,CTEEG_Control_46,1.55e-6
1.3281,CTEEG_Control_47,7.05e-7
1.3281,CTEEG_Control_48,6.49e-7
1.3281,CTEEG_Control_51,1.78e-6
1.3281,CTEEG_Control_52,2.14e-6
1.3281,CTEEG_Control_53,8.89e-7
1.3281,CTEEG_Control_54,4.69e-7
1.3281,CTEEG_Control_55,5.28e-7
1.3281,CTEEG_Control_56,9.27e-7
1.3281,CTEEG_Control_59,1.73e-6
1.3281,CTEEG_Control_61,2.81e-6
1.3281,CTEEG_Control_62,7.01e-7
1.3281,CTEEG_Control_65,1.01e-6
1.3359,CTEEG_Control_30,2.32e-6
1.3359,CTEEG_Control_31,1.41e-6
1.3359,CTEEG_Control_32,1.36e-6
1.3359,CTEEG_Control_33,1.22e-6
1.3359,CTEEG_Control_34,1.51e-6
1.3359,CTEEG_Control_35,2.16e-6
1.3359,CTEEG_Control_36,2.77e-6
1.3359,CTEEG_Control_37,1.23e-6
1.3359,CTEEG_Control_38,1.84e-6
1.3359,CTEEG_Control_41,2.82e-6
1.3359,CTEEG_Control_42,1.59e-6
1.3359,CTEEG_Control_43,1.12e-6
1.3359,CTEEG_Control_46,1.55e-6
1.3359,CTEEG_Control_47,7.04e-7
1.3359,CTEEG_Control_48,6.44e-7
1.3359,CTEEG_Control_51,1.8e-6
1.3359,CTEEG_Control_52,2.13e-6
1.3359,CTEEG_Control_53,8.99e-7
1.3359,CTEEG_Control_54,4.61e-7
1.3359,CTEEG_Control_55,5.26e-7
1.3359,CTEEG_Control_56,9.29e-7
1.3359,CTEEG_Control_59,1.74e-6
1.3359,CTEEG_Control_61,2.83e-6
1.3359,CTEEG_Control_62,7.07e-7
1.3359,CTEEG_Control_65,1e-6
1.3438,CTEEG_Control_30,2.36e-6
1.3438,CTEEG_Control_31,1.42e-6
1.3438,CTEEG_Control_32,1.37e-6
1.3438,CTEEG_Control_33,1.21e-6
1.3438,CTEEG_Control_34,1.5e-6
1.3438,CTEEG_Control_35,2.13e-6
1.3438,CTEEG_Control_36,2.8e-6
1.3438,CTEEG_Control_37,1.22e-6
1.3438,CTEEG_Control_38,1.85e-6
1.3438,CTEEG_Control_41,2.87e-6
1.3438,CTEEG_Control_42,1.61e-6
1.3438,CTEEG_Control_43,1.14e-6
1.3438,CTEEG_Control_46,1.55e-6
1.3438,CTEEG_Control_47,7.03e-7
1.3438,CTEEG_Control_48,6.41e-7
1.3438,CTEEG_Control_51,1.81e-6
1.3438,CTEEG_Control_52,2.12e-6
1.3438,CTEEG_Control_53,9.09e-7
1.3438,CTEEG_Control_54,4.54e-7
1.3438,CTEEG_Control_55,5.23e-7
1.3438,CTEEG_Control_56,9.32e-7
1.3438,CTEEG_Control_59,1.76e-6
1.3438,CTEEG_Control_61,2.84e-6
1.3438,CTEEG_Control_62,7.13e-7
1.3438,CTEEG_Control_65,9.94e-7
1.3516,CTEEG_Control_30,2.4e-6
1.3516,CTEEG_Control_31,1.42e-6
1.3516,CTEEG_Control_32,1.38e-6
1.3516,CTEEG_Control_33,1.2e-6
1.3516,CTEEG_Control_34,1.5e-6
1.3516,CTEEG_Control_35,2.1e-6
1.3516,CTEEG_Control_36,2.84e-6
1.3516,CTEEG_Control_37,1.21e-6
1.3516,CTEEG_Control_38,1.87e-6
1.3516,CTEEG_Control_41,2.92e-6
1.3516,CTEEG_Control_42,1.62e-6
1.3516,CTEEG_Control_43,1.17e-6
1.3516,CTEEG_Control_46,1.55e-6
1.3516,CTEEG_Control_47,7.02e-7
1.3516,CTEEG_Control_48,6.38e-7
1.3516,CTEEG_Control_51,1.83e-6
1.3516,CTEEG_Control_52,2.1e-6
1.3516,CTEEG_Control_53,9.2e-7
1.3516,CTEEG_Control_54,4.48e-7
1.3516,CTEEG_Control_55,5.21e-7
1.3516,CTEEG_Control_56,9.35e-7
1.3516,CTEEG_Control_59,1.78e-6
1.3516,CTEEG_Control_61,2.85e-6
1.3516,CTEEG_Control_62,7.19e-7
1.3516,CTEEG_Control_65,9.83e-7
1.3594,CTEEG_Control_30,2.44e-6
1.3594,CTEEG_Control_31,1.43e-6
1.3594,CTEEG_Control_32,1.39e-6
1.3594,CTEEG_Control_33,1.19e-6
1.3594,CTEEG_Control_34,1.5e-6
1.3594,CTEEG_Control_35,2.06e-6
1.3594,CTEEG_Control_36,2.87e-6
1.3594,CTEEG_Control_37,1.2e-6
1.3594,CTEEG_Control_38,1.89e-6
1.3594,CTEEG_Control_41,2.97e-6
1.3594,CTEEG_Control_42,1.64e-6
1.3594,CTEEG_Control_43,1.19e-6
1.3594,CTEEG_Control_46,1.55e-6
1.3594,CTEEG_Control_47,7.01e-7
1.3594,CTEEG_Control_48,6.36e-7
1.3594,CTEEG_Control_51,1.85e-6
1.3594,CTEEG_Control_52,2.09e-6
1.3594,CTEEG_Control_53,9.32e-7
1.3594,CTEEG_Control_54,4.43e-7
1.3594,CTEEG_Control_55,5.18e-7
1.3594,CTEEG_Control_56,9.39e-7
1.3594,CTEEG_Control_59,1.79e-6
1.3594,CTEEG_Control_61,2.86e-6
1.3594,CTEEG_Control_62,7.25e-7
1.3594,CTEEG_Control_65,9.71e-7
1.3672,CTEEG_Control_30,2.47e-6
1.3672,CTEEG_Control_31,1.43e-6
1.3672,CTEEG_Control_32,1.4e-6
1.3672,CTEEG_Control_33,1.18e-6
1.3672,CTEEG_Control_34,1.5e-6
1.3672,CTEEG_Control_35,2.03e-6
1.3672,CTEEG_Control_36,2.9e-6
1.3672,CTEEG_Control_37,1.19e-6
1.3672,CTEEG_Control_38,1.9e-6
1.3672,CTEEG_Control_41,3.01e-6
1.3672,CTEEG_Control_42,1.65e-6
1.3672,CTEEG_Control_43,1.21e-6
1.3672,CTEEG_Control_46,1.55e-6
1.3672,CTEEG_Control_47,7e-7
1.3672,CTEEG_Control_48,6.36e-7
1.3672,CTEEG_Control_51,1.86e-6
1.3672,CTEEG_Control_52,2.07e-6
1.3672,CTEEG_Control_53,9.45e-7
1.3672,CTEEG_Control_54,4.4e-7
1.3672,CTEEG_Control_55,5.16e-7
1.3672,CTEEG_Control_56,9.46e-7
1.3672,CTEEG_Control_59,1.81e-6
1.3672,CTEEG_Control_61,2.87e-6
1.3672,CTEEG_Control_62,7.32e-7
1.3672,CTEEG_Control_65,9.58e-7
1.375,CTEEG_Control_30,2.51e-6
1.375,CTEEG_Control_31,1.43e-6
1.375,CTEEG_Control_32,1.41e-6
1.375,CTEEG_Control_33,1.17e-6
1.375,CTEEG_Control_34,1.5e-6
1.375,CTEEG_Control_35,2e-6
1.375,CTEEG_Control_36,2.93e-6
1.375,CTEEG_Control_37,1.18e-6
1.375,CTEEG_Control_38,1.92e-6
1.375,CTEEG_Control_41,3.06e-6
1.375,CTEEG_Control_42,1.67e-6
1.375,CTEEG_Control_43,1.24e-6
1.375,CTEEG_Control_46,1.56e-6
1.375,CTEEG_Control_47,6.99e-7
1.375,CTEEG_Control_48,6.37e-7
1.375,CTEEG_Control_51,1.88e-6
1.375,CTEEG_Control_52,2.05e-6
1.375,CTEEG_Control_53,9.58e-7
1.375,CTEEG_Control_54,4.4e-7
1.375,CTEEG_Control_55,5.13e-7
1.375,CTEEG_Control_56,9.55e-7
1.375,CTEEG_Control_59,1.83e-6
1.375,CTEEG_Control_61,2.87e-6
1.375,CTEEG_Control_62,7.4e-7
1.375,CTEEG_Control_65,9.45e-7
1.3828,CTEEG_Control_30,2.54e-6
1.3828,CTEEG_Control_31,1.43e-6
1.3828,CTEEG_Control_32,1.42e-6
1.3828,CTEEG_Control_33,1.17e-6
1.3828,CTEEG_Control_34,1.5e-6
1.3828,CTEEG_Control_35,1.97e-6
1.3828,CTEEG_Control_36,2.95e-6
1.3828,CTEEG_Control_37,1.17e-6
1.3828,CTEEG_Control_38,1.93e-6
1.3828,CTEEG_Control_41,3.1e-6
1.3828,CTEEG_Control_42,1.68e-6
1.3828,CTEEG_Control_43,1.26e-6
1.3828,CTEEG_Control_46,1.56e-6
1.3828,CTEEG_Control_47,7.01e-7
1.3828,CTEEG_Control_48,6.39e-7
1.3828,CTEEG_Control_51,1.89e-6
1.3828,CTEEG_Control_52,2.03e-6
1.3828,CTEEG_Control_53,9.72e-7
1.3828,CTEEG_Control_54,4.42e-7
1.3828,CTEEG_Control_55,5.11e-7
1.3828,CTEEG_Control_56,9.65e-7
1.3828,CTEEG_Control_59,1.85e-6
1.3828,CTEEG_Control_61,2.87e-6
1.3828,CTEEG_Control_62,7.47e-7
1.3828,CTEEG_Control_65,9.32e-7
1.3906,CTEEG_Control_30,2.58e-6
1.3906,CTEEG_Control_31,1.43e-6
1.3906,CTEEG_Control_32,1.43e-6
1.3906,CTEEG_Control_33,1.16e-6
1.3906,CTEEG_Control_34,1.5e-6
1.3906,CTEEG_Control_35,1.94e-6
1.3906,CTEEG_Control_36,2.98e-6
1.3906,CTEEG_Control_37,1.15e-6
1.3906,CTEEG_Control_38,1.95e-6
1.3906,CTEEG_Control_41,3.14e-6
1.3906,CTEEG_Control_42,1.69e-6
1.3906,CTEEG_Control_43,1.28e-6
1.3906,CTEEG_Control_46,1.56e-6
1.3906,CTEEG_Control_47,7.05e-7
1.3906,CTEEG_Control_48,6.41e-7
1.3906,CTEEG_Control_51,1.9e-6
1.3906,CTEEG_Control_52,2.01e-6
1.3906,CTEEG_Control_53,9.88e-7
1.3906,CTEEG_Control_54,4.46e-7
1.3906,CTEEG_Control_55,5.09e-7
1.3906,CTEEG_Control_56,9.77e-7
1.3906,CTEEG_Control_59,1.87e-6
1.3906,CTEEG_Control_61,2.86e-6
1.3906,CTEEG_Control_62,7.56e-7
1.3906,CTEEG_Control_65,9.18e-7
1.3984,CTEEG_Control_30,2.61e-6
1.3984,CTEEG_Control_31,1.43e-6
1.3984,CTEEG_Control_32,1.43e-6
1.3984,CTEEG_Control_33,1.16e-6
1.3984,CTEEG_Control_34,1.5e-6
1.3984,CTEEG_Control_35,1.91e-6
1.3984,CTEEG_Control_36,3e-6
1.3984,CTEEG_Control_37,1.14e-6
1.3984,CTEEG_Control_38,1.96e-6
1.3984,CTEEG_Control_41,3.18e-6
1.3984,CTEEG_Control_42,1.71e-6
1.3984,CTEEG_Control_43,1.31e-6
1.3984,CTEEG_Control_46,1.56e-6
1.3984,CTEEG_Control_47,7.08e-7
1.3984,CTEEG_Control_48,6.43e-7
1.3984,CTEEG_Control_51,1.92e-6
1.3984,CTEEG_Control_52,1.98e-6
1.3984,CTEEG_Control_53,1e-6
1.3984,CTEEG_Control_54,4.53e-7
1.3984,CTEEG_Control_55,5.08e-7
1.3984,CTEEG_Control_56,9.9e-7
1.3984,CTEEG_Control_59,1.89e-6
1.3984,CTEEG_Control_61,2.86e-6
1.3984,CTEEG_Control_62,7.64e-7
1.3984,CTEEG_Control_65,9.04e-7
1.4062,CTEEG_Control_30,2.63e-6
1.4062,CTEEG_Control_31,1.43e-6
1.4062,CTEEG_Control_32,1.44e-6
1.4062,CTEEG_Control_33,1.16e-6
1.4062,CTEEG_Control_34,1.5e-6
1.4062,CTEEG_Control_35,1.88e-6
1.4062,CTEEG_Control_36,3.02e-6
1.4062,CTEEG_Control_37,1.12e-6
1.4062,CTEEG_Control_38,1.97e-6
1.4062,CTEEG_Control_41,3.22e-6
1.4062,CTEEG_Control_42,1.71e-6
1.4062,CTEEG_Control_43,1.33e-6
1.4062,CTEEG_Control_46,1.56e-6
1.4062,CTEEG_Control_47,7.11e-7
1.4062,CTEEG_Control_48,6.46e-7
1.4062,CTEEG_Control_51,1.93e-6
1.4062,CTEEG_Control_52,1.96e-6
1.4062,CTEEG_Control_53,1.02e-6
1.4062,CTEEG_Control_54,4.62e-7
1.4062,CTEEG_Control_55,5.07e-7
1.4062,CTEEG_Control_56,1e-6
1.4062,CTEEG_Control_59,1.9e-6
1.4062,CTEEG_Control_61,2.85e-6
1.4062,CTEEG_Control_62,7.72e-7
1.4062,CTEEG_Control_65,8.9e-7
1.4141,CTEEG_Control_30,2.66e-6
1.4141,CTEEG_Control_31,1.42e-6
1.4141,CTEEG_Control_32,1.44e-6
